Date,Power Station Name,Actual Day Peak (MW),Actual Eve Peak (MW),IMERG_PRECTOT,T2M,RH2M,ALLSKY_SFC_SW_DWN,PS,WSC,Derived_LHF_FAO
2025-03-09,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,23.47,46.48,6.6163,98.36,1.69,268.28923056
2025-03-10,"Karnaphuli Hydro PP Unit-1,2,3,4,5",60,40,0.0,24.47,39.58,6.6794,98.4,1.73,311.09206692000004
2025-03-11,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,25.54,46.51,5.8987,98.2,1.36,217.28622216
2025-03-12,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,25.21,53.6,5.8104,97.96,1.75,242.26832
2025-03-13,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,25.87,51.35,5.9422,97.89,1.87,272.0349401
2025-03-14,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,25.84,53.58,5.8416,98.07,1.81,251.21199598
2025-03-15,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,26.62,56.56,5.951,98.17,1.27,165.37951176
2025-03-16,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,27.33,52.87,6.2585,98.03,1.5,212.424336
2025-03-17,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,27.43,50.68,4.5605,97.99,1.52,225.33400512
2025-03-18,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,27.01,56.7,4.5036,98.12,1.26,163.76129279999998
2025-03-19,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,27.45,61.14,6.0103,98.38,1.04,121.48568639999998
2025-03-20,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,27.71,58.75,5.4038,98.44,0.95,117.89951249999996
2025-03-21,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,26.41,60.7,4.0046,98.41,1.38,162.46337039999997
2025-03-22,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.09,25.8,49.49,5.1785,98.4,1.59,240.08943555
2025-03-23,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,26.37,52.2,5.3273,98.32,1.54,220.4826624
2025-03-24,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,24.79,52.39,6.3151,98.15,1.73,245.39917482
2025-03-25,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,25.17,48.11,6.4646,97.8,1.43,221.36149464
2025-03-26,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,25.97,45.05,6.1819,97.69,1.31,215.32003640000005
2025-03-27,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,26.26,57.33,5.6376,97.6,1.37,175.02879838999996
2025-03-28,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,26.92,55.7,6.0876,97.62,1.55,206.0430655
2025-03-29,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,27.37,53.51,6.3835,97.8,1.48,206.77338704
2025-03-30,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,27.14,54.13,6.4951,98.0,1.34,184.57565082
2025-03-31,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,27.05,61.25,6.025,97.97,1.24,144.24609999999998
2025-04-01,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,26.56,67.01,6.1682,98.02,1.18,116.67170822
2025-04-02,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,27.33,59.6,6.4577,98.11,1.1,133.533312
2025-04-03,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,27.57,59.41,6.3154,98.13,1.29,157.46029992
2025-04-04,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,27.93,55.06,5.8795,97.99,1.24,167.77863648
2025-04-05,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,27.88,56.05,4.4203,97.9,1.31,173.31651735
2025-04-06,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,28.36,53.53,6.2952,97.98,1.24,173.73850427999997
2025-04-07,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,27.2,63.98,5.7902,98.23,1.07,115.7590949
2025-04-08,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,1.78,26.43,66.5,4.5742,98.38,1.14,114.40960199999996
2025-04-09,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,46,0.0,28.17,50.61,4.4268,98.04,1.29,191.98031292
2025-04-10,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,18.13,28.61,48.37,4.3392,97.72,1.43,222.79212384
2025-04-11,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,2.11,27.12,64.59,4.259,97.66,0.91,96.75630237
2025-04-12,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,27.34,63.25,6.7313,97.85,1.1,121.47308250000002
2025-04-13,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,28.28,61.8,6.2633,97.92,1.18,135.87258679999997
2025-04-14,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,12.56,28.16,68.73,5.191,97.95,1.07,100.81501159
2025-04-15,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,40,19.49,27.0,77.35,5.0854,98.03,1.06,72.06301350000001
2025-04-16,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,6.12,25.55,79.64,5.6431,98.01,0.94,57.1664008
2025-04-17,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.02,25.84,77.66,5.5385,97.89,1.16,77.48146456
2025-04-18,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,27.13,26.15,74.99,5.2303,97.81,1.25,93.56866250000004
2025-04-19,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,3.86,25.7,79.0,3.0077,97.78,1.23,77.19295499999998
2025-04-20,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,9.92,26.82,80.64,3.5002,97.84,1.63,94.66093295999998
2025-04-21,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,9.45,27.49,80.77,1.9176,97.98,1.17,67.64129424000001
2025-04-22,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,26.88,83.22,5.6539,97.96,1.68,84.57965712000002
2025-04-23,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,27.44,76.85,5.4624,97.75,2.07,144.04423095
2025-04-24,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,27.62,76.91,5.5073,97.8,2.0,138.89558599999998
2025-04-25,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,27.23,78.31,5.9544,97.83,1.77,115.31978694
2025-04-26,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.58,27.7,76.45,6.6828,97.94,1.55,109.81777124999996
2025-04-27,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,27.42,71.83,6.0538,97.97,0.99,83.82386331000001
2025-04-28,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.75,26.22,74.45,6.3098,97.9,0.99,75.72414464999997
2025-04-29,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.04,25.94,77.68,6.0626,97.94,1.19,79.44069671999998
2025-04-30,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.41,26.14,74.41,5.135,98.02,0.69,52.84593459
2025-05-01,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,2.25,26.31,77.87,6.0182,98.04,1.41,93.44140217999995
2025-05-02,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,26.63,75.52,5.6957,97.87,1.45,106.4099088
2025-05-03,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.09,25.95,76.41,6.1874,97.82,1.31,92.43057389999998
2025-05-04,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,38,1.02,26.07,80.17,5.993,97.75,1.2,71.20239120000001
2025-05-05,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,26.92,77.48,6.06,97.76,1.24,83.79394735999998
2025-05-06,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,27.68,72.33,6.8933,97.75,0.86,71.58610846
2025-05-07,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,27.63,75.27,6.9487,97.62,0.99,73.63906506000002
2025-05-08,"Karnaphuli Hydro PP Unit-1,2,3,4,5",38,40,0.0,28.18,74.71,6.8206,97.69,0.83,63.25127631
2025-05-09,"Karnaphuli Hydro PP Unit-1,2,3,4,5",39,40,0.0,28.15,74.53,6.7027,97.72,1.08,82.8803988
2025-05-10,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,29.22,71.99,6.2314,97.69,1.17,99.09178929
2025-05-11,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,4.47,29.75,73.77,5.7346,97.53,1.23,97.72432410000005
2025-05-12,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,1.53,28.6,75.81,3.294,97.49,0.96,70.07359199999999
2025-05-13,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.63,27.73,81.18,4.0404,97.61,1.46,82.67339935999998
2025-05-14,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.19,28.59,77.87,5.8258,97.7,1.43,95.48833865999995
2025-05-15,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,42,10.89,28.61,80.19,5.9518,97.72,1.31,78.31003936000003
2025-05-16,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.08,27.96,83.5,5.599,97.71,1.21,60.116611500000005
2025-05-17,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,35,10.34,27.68,84.31,5.2174,97.77,1.41,66.55232006999996
2025-05-18,"Karnaphuli Hydro PP Unit-1,2,3,4,5",35,40,0.93,26.29,85.92,4.847,97.81,1.12,47.22049024000002
2025-05-19,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,36,3.19,27.54,79.69,6.6857,97.72,1.39,84.88749321000003
2025-05-20,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,37,38.38,27.13,85.68,5.8555,97.68,1.69,72.67016223999994
2025-05-21,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,19.97,25.65,91.56,5.4672,97.78,1.45,36.567144000000006
2025-05-22,"Karnaphuli Hydro PP Unit-1,2,3,4,5",39,40,54.45,25.07,93.66,3.5892,97.54,1.43,27.03722164
2025-05-23,"Karnaphuli Hydro PP Unit-1,2,3,4,5",38,40,10.66,25.69,89.96,3.2395,97.43,1.35,40.50477360000002
2025-05-24,"Karnaphuli Hydro PP Unit-1,2,3,4,5",36,40,9.15,26.29,88.48,4.8113,97.47,0.95,32.77071359999999
2025-05-25,"Karnaphuli Hydro PP Unit-1,2,3,4,5",36,40,10.88,27.76,85.8,4.4947,97.46,1.28,54.6934016
2025-05-26,"Karnaphuli Hydro PP Unit-1,2,3,4,5",39,40,55.3,28.25,83.4,4.9704,97.28,1.3,65.04211999999997
2025-05-27,"Karnaphuli Hydro PP Unit-1,2,3,4,5",38,40,7.85,28.39,82.99,5.4005,96.99,1.12,57.44698848000001
2025-05-28,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,21.74,26.82,89.23,3.9053,96.84,2.16,69.78262103999994
2025-05-29,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,103.57,26.88,91.74,1.9896,96.69,3.56,88.22562168
2025-05-30,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,37,147.74,26.15,94.67,0.5179,97.08,3.4,54.239146000000005
2025-05-31,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,38,39.77,26.9,94.94,2.563,97.34,2.32,35.22346959999998
2025-06-01,"Karnaphuli Hydro PP Unit-1,2,3,4,5",82,81,144.53,27.16,95.9,0.636,97.2,1.53,18.83844629999997
2025-06-02,"Karnaphuli Hydro PP Unit-1,2,3,4,5",118,115,48.87,26.17,94.34,1.3303,97.34,1.61,27.27583432
2025-06-03,"Karnaphuli Hydro PP Unit-1,2,3,4,5",155,155,28.06,26.04,87.93,2.5373,97.54,1.66,59.94630677999995
2025-06-04,"Karnaphuli Hydro PP Unit-1,2,3,4,5",155,167,34.94,25.8,89.96,2.8459,97.71,1.6,48.02332800000003
2025-06-05,"Karnaphuli Hydro PP Unit-1,2,3,4,5",167,167,0.16,26.58,88.13,5.8865,97.74,1.22,43.40510022
2025-06-06,"Karnaphuli Hydro PP Unit-1,2,3,4,5",121,167,0.05,27.21,86.56,5.8217,97.69,1.04,41.98311935999998
2025-06-07,"Karnaphuli Hydro PP Unit-1,2,3,4,5",132,167,0.0,27.81,84.63,6.0418,97.59,1.27,58.747091040000015
2025-06-08,"Karnaphuli Hydro PP Unit-1,2,3,4,5",110,167,0.76,27.75,86.06,5.7432,97.42,1.35,56.62637099999999
2025-06-09,"Karnaphuli Hydro PP Unit-1,2,3,4,5",167,167,4.01,27.24,90.75,5.689,97.32,1.54,42.79055550000001
2025-06-10,"Karnaphuli Hydro PP Unit-1,2,3,4,5",167,167,82.28,26.68,88.93,5.4506,97.36,1.06,35.18265185999997
2025-06-11,"Karnaphuli Hydro PP Unit-1,2,3,4,5",167,167,35.64,27.48,87.25,4.8386,97.38,1.38,52.89584849999997
2025-06-12,"Karnaphuli Hydro PP Unit-1,2,3,4,5",167,167,7.21,27.07,87.93,5.5454,97.43,1.35,48.91934789999996
2025-06-13,"Karnaphuli Hydro PP Unit-1,2,3,4,5",172,172,20.82,28.27,84.1,6.0756,97.35,1.67,80.0360526
2025-06-14,"Karnaphuli Hydro PP Unit-1,2,3,4,5",172,172,10.55,27.04,85.8,5.8162,97.31,1.5,63.940470000000005
2025-06-15,"Karnaphuli Hydro PP Unit-1,2,3,4,5",172,172,2.85,26.31,88.81,5.2553,97.26,1.73,57.97156302
2025-06-16,"Karnaphuli Hydro PP Unit-1,2,3,4,5",172,172,6.45,26.51,92.56,4.843,97.2,2.4,53.50728960000001
2025-06-17,"Karnaphuli Hydro PP Unit-1,2,3,4,5",172,172,30.44,26.37,93.03,2.8918,97.21,2.9,60.54197759999998
2025-06-18,"Karnaphuli Hydro PP Unit-1,2,3,4,5",172,170,28.62,26.17,93.97,2.3129,97.15,3.12,56.312867520000026
2025-06-19,"Karnaphuli Hydro PP Unit-1,2,3,4,5",172,172,25.45,26.28,90.07,4.4894,97.36,2.44,72.54949356000003
2025-06-20,"Karnaphuli Hydro PP Unit-1,2,3,4,5",172,172,12.16,26.58,91.9,3.1332,97.39,2.34,56.81082419999996
2025-06-21,"Karnaphuli Hydro PP Unit-1,2,3,4,5",182,182,6.8,25.93,91.04,3.9962,97.36,1.86,49.84347647999995
2025-06-22,"Karnaphuli Hydro PP Unit-1,2,3,4,5",182,182,2.76,26.72,89.81,5.4324,97.19,1.56,47.66853468
2025-06-23,"Karnaphuli Hydro PP Unit-1,2,3,4,5",172,172,2.05,25.96,94.41,4.9428,97.08,1.45,24.244361050000023
2025-06-24,"Karnaphuli Hydro PP Unit-1,2,3,4,5",172,172,1.15,27.23,86.78,5.7984,97.05,2.15,85.37700739999998
2025-06-25,"Karnaphuli Hydro PP Unit-1,2,3,4,5",172,172,6.31,26.9,88.31,5.2154,97.29,2.25,78.92065124999999
2025-06-26,"Karnaphuli Hydro PP Unit-1,2,3,4,5",172,172,3.37,27.1,88.73,4.573,97.45,1.74,58.87842449999996
2025-06-27,"Karnaphuli Hydro PP Unit-1,2,3,4,5",172,172,0.45,26.59,88.4,5.3674,97.35,2.09,72.66896559999998
2025-06-28,"Karnaphuli Hydro PP Unit-1,2,3,4,5",167,172,0.38,25.56,91.89,4.387,97.1,2.49,60.32119868999997
2025-06-29,"Karnaphuli Hydro PP Unit-1,2,3,4,5",166,172,18.38,26.05,91.44,5.3726,96.94,2.24,57.3698048
2025-06-30,"Karnaphuli Hydro PP Unit-1,2,3,4,5",172,166,1.57,26.96,88.39,5.5997,96.97,2.15,74.91195764999998
2025-07-01,"Karnaphuli Hydro PP Unit-1,2,3,4,5",166,166,5.2,26.82,89.1,5.6671,97.1,2.04,66.70132920000005
2025-07-02,"Karnaphuli Hydro PP Unit-1,2,3,4,5",166,172,3.75,26.78,89.38,5.1948,97.23,2.36,75.17205576000002
2025-07-04,"Karnaphuli Hydro PP Unit-1,2,3,4,5",172,172,2.14,26.62,90.56,4.0435,97.28,2.3,65.08606239999995
2025-07-05,"Karnaphuli Hydro PP Unit-1,2,3,4,5",172,172,6.4,25.82,93.6,3.5875,97.11,2.01,38.45950080000002
2025-07-06,"Karnaphuli Hydro PP Unit-1,2,3,4,5",172,172,16.96,25.88,90.55,3.5966,97.05,2.06,58.212170100000016
2025-07-07,"Karnaphuli Hydro PP Unit-1,2,3,4,5",172,172,77.46,25.92,90.21,1.925,97.1,2.68,78.46759404000008
2025-07-08,"Karnaphuli Hydro PP Unit-1,2,3,4,5",172,173,68.79,25.14,94.92,1.0294,97.27,2.33,35.306797559999964
2025-07-09,"Karnaphuli Hydro PP Unit-1,2,3,4,5",172,172,41.77,25.36,93.59,1.471,97.44,1.96,37.50360235999996
2025-07-10,"Karnaphuli Hydro PP Unit-1,2,3,4,5",202,172,23.01,25.86,88.52,3.077,97.4,1.82,62.47395336000001
2025-07-11,"Karnaphuli Hydro PP Unit-1,2,3,4,5",216,216,2.76,27.35,87.54,5.8973,97.23,1.38,51.67037399999997
2025-07-12,"Karnaphuli Hydro PP Unit-1,2,3,4,5",172,206,14.2,26.79,91.13,4.3361,97.22,0.97,25.80653766
2025-07-13,"Karnaphuli Hydro PP Unit-1,2,3,4,5",172,156,17.49,26.67,93.95,4.7683,97.24,1.3,23.580843
2025-07-14,"Karnaphuli Hydro PP Unit-1,2,3,4,5",162,161,21.05,26.22,90.29,3.0869,97.35,2.12,61.62591323999998
2025-07-15,"Karnaphuli Hydro PP Unit-1,2,3,4,5",161,218,0.22,27.24,88.61,5.2728,97.39,1.42,48.58447782
2025-07-16,"Karnaphuli Hydro PP Unit-1,2,3,4,5",216,207,0.68,27.16,87.05,4.6985,97.53,1.2,46.66817400000002
2025-07-17,"Karnaphuli Hydro PP Unit-1,2,3,4,5",211,206,2.22,26.96,87.5,4.6034,97.56,1.22,45.766775
2025-07-18,"Karnaphuli Hydro PP Unit-1,2,3,4,5",210,210,15.1,26.39,88.42,4.2874,97.35,1.63,56.53937316
2025-07-19,"Karnaphuli Hydro PP Unit-1,2,3,4,5",213,209,47.8,26.81,86.69,4.1798,97.09,1.22,48.70810472
2025-07-20,"Karnaphuli Hydro PP Unit-1,2,3,4,5",209,210,40.13,27.7,85.63,5.4029,97.1,1.16,50.14928820000001
2025-07-21,"Karnaphuli Hydro PP Unit-1,2,3,4,5",216,220,7.66,27.73,88.0,4.889,97.12,1.2,43.32672
2025-07-22,"Karnaphuli Hydro PP Unit-1,2,3,4,5",217,220,4.32,26.89,89.89,5.5726,96.97,1.22,37.00753367999998
2025-07-23,"Karnaphuli Hydro PP Unit-1,2,3,4,5",217,220,45.27,28.09,88.4,4.824,96.59,1.26,44.02923839999999
2025-07-24,"Karnaphuli Hydro PP Unit-1,2,3,4,5",219,220,7.35,28.04,88.28,4.8862,96.43,1.51,53.30219667999999
2025-07-25,"Karnaphuli Hydro PP Unit-1,2,3,4,5",220,220,1.32,26.37,91.77,4.8955,96.8,3.02,74.44449792000003
2025-07-26,"Karnaphuli Hydro PP Unit-1,2,3,4,5",220,221,5.34,27.39,90.13,3.2429,97.12,2.32,68.81885136
2025-07-27,"Karnaphuli Hydro PP Unit-1,2,3,4,5",220,221,77.41,26.34,94.27,1.6135,97.13,1.94,33.291907380000005
2025-07-28,"Karnaphuli Hydro PP Unit-1,2,3,4,5",220,220,44.86,25.72,95.01,2.0738,97.15,1.58,23.56350853999997
2025-07-29,"Karnaphuli Hydro PP Unit-1,2,3,4,5",220,220,3.91,25.83,90.17,3.9768,97.22,1.92,56.42828927999996
2025-07-30,"Karnaphuli Hydro PP Unit-1,2,3,4,5",220,218,8.05,25.41,92.74,4.0063,97.31,1.92,41.61687552
2025-07-31,"Karnaphuli Hydro PP Unit-1,2,3,4,5",220,218,14.84,26.12,91.27,2.503,97.32,2.18,56.95527078000004
2025-08-01,"Karnaphuli Hydro PP Unit-1,2,3,4,5",221,219,15.27,26.91,90.61,-999.0,97.33,1.78,50.15262851999999
2025-08-02,"Karnaphuli Hydro PP Unit-1,2,3,4,5",221,218,24.08,26.16,93.04,-999.0,97.52,1.59,33.12284183999994
2025-08-03,"Karnaphuli Hydro PP Unit-1,2,3,4,5",221,219,7.35,26.34,89.64,-999.0,97.76,1.89,58.64133996
2025-08-04,"Karnaphuli Hydro PP Unit-1,2,3,4,5",219,221,10.6,26.43,91.32,-999.0,97.75,1.67,43.42591848000005
2025-08-05,"Karnaphuli Hydro PP Unit-1,2,3,4,5",218,216,23.81,26.73,89.26,-999.0,97.71,1.34,43.15753007999998
2025-08-06,"Karnaphuli Hydro PP Unit-1,2,3,4,5",207,209,23.02,26.37,86.85,-999.0,97.55,1.38,54.35389440000002
2025-08-07,"Karnaphuli Hydro PP Unit-1,2,3,4,5",206,206,13.48,25.44,92.16,-999.0,97.59,1.74,40.73245344000001
2025-08-08,"Karnaphuli Hydro PP Unit-1,2,3,4,5",205,204,4.23,24.77,93.91,-999.0,97.91,1.8,32.65799040000003
2025-08-09,"Karnaphuli Hydro PP Unit-1,2,3,4,5",166,174,0.0,26.07,88.25,-999.0,97.89,1.5,52.73752500000002
2025-08-10,"Karnaphuli Hydro PP Unit-1,2,3,4,5",221,220,0.68,27.17,85.69,-999.0,97.68,1.27,54.57925584
2025-08-11,"Karnaphuli Hydro PP Unit-1,2,3,4,5",221,218,0.12,27.62,84.82,-999.0,97.5,1.19,54.33169434000001
2025-08-12,"Karnaphuli Hydro PP Unit-1,2,3,4,5",221,221,26.01,27.57,86.65,-999.0,97.38,1.25,50.18264999999997
2025-08-13,"Karnaphuli Hydro PP Unit-1,2,3,4,5",221,220,28.24,26.54,91.52,-999.0,97.57,1.0,25.413712
2025-08-14,"Karnaphuli Hydro PP Unit-1,2,3,4,5",220,221,41.21,26.72,88.73,-999.0,97.55,1.41,47.651442089999954
2025-08-15,"Karnaphuli Hydro PP Unit-1,2,3,4,5",222,222,21.47,27.37,85.18,-999.0,97.35,1.25,55.67132999999996
2025-08-16,"Karnaphuli Hydro PP Unit-1,2,3,4,5",220,218,20.98,26.64,90.65,-999.0,97.3,1.01,28.31066864999997
2025-08-17,"Karnaphuli Hydro PP Unit-1,2,3,4,5",215,218,14.35,27.07,90.17,-999.0,97.44,1.22,36.00418371999997
2025-08-18,"Karnaphuli Hydro PP Unit-1,2,3,4,5",221,218,16.72,27.29,86.13,-999.0,97.61,1.69,70.42403732000001
2025-08-19,"Karnaphuli Hydro PP Unit-1,2,3,4,5",218,221,0.0,26.79,87.02,-999.0,97.64,1.88,73.19255856000001
2025-08-20,"Karnaphuli Hydro PP Unit-1,2,3,4,5",219,222,5.3,26.54,90.09,-999.0,97.66,1.73,51.37975266999998
2025-08-21,"Karnaphuli Hydro PP Unit-1,2,3,4,5",220,220,3.7,25.69,94.24,-999.0,97.61,2.13,36.66408192000006
2025-08-22,"Karnaphuli Hydro PP Unit-1,2,3,4,5",220,222,5.66,25.55,92.72,-999.0,97.46,2.32,50.449235199999976
2025-08-23,"Karnaphuli Hydro PP Unit-1,2,3,4,5",220,220,3.6,26.0,90.3,-999.0,97.48,2.28,66.16001399999998
2025-08-24,"Karnaphuli Hydro PP Unit-1,2,3,4,5",221,220,7.84,25.86,91.12,-999.0,97.6,1.71,45.40407048
2025-08-25,"Karnaphuli Hydro PP Unit-1,2,3,4,5",222,220,1.82,27.16,86.73,-999.0,97.47,1.12,44.633273439999975
2025-08-26,"Karnaphuli Hydro PP Unit-1,2,3,4,5",222,220,72.58,27.46,86.35,-999.0,97.47,1.31,53.75357715000002
2025-08-27,"Karnaphuli Hydro PP Unit-1,2,3,4,5",221,220,12.11,26.75,87.28,-999.0,97.55,1.81,69.04657679999998
2025-08-28,"Karnaphuli Hydro PP Unit-1,2,3,4,5",221,220,2.8,26.29,87.48,-999.0,97.66,1.48,55.48503423999999
2025-08-29,"Karnaphuli Hydro PP Unit-1,2,3,4,5",222,220,9.57,25.76,92.62,-999.0,97.78,1.23,27.13325633999999
2025-08-30,"Karnaphuli Hydro PP Unit-1,2,3,4,5",222,220,8.89,26.73,89.02,-999.0,97.7,1.36,44.78048064000001
2025-08-31,"Karnaphuli Hydro PP Unit-1,2,3,4,5",221,220,1.28,27.57,86.74,-999.0,97.39,1.26,50.24309472000001
2025-09-01,"Karnaphuli Hydro PP Unit-1,2,3,4,5",220,179,4.77,27.41,88.48,-999.0,97.14,1.2,41.54941439999998
2025-09-02,"Karnaphuli Hydro PP Unit-1,2,3,4,5",222,221,8.61,28.21,83.91,-999.0,97.38,1.14,55.27725936
2025-09-03,"Karnaphuli Hydro PP Unit-1,2,3,4,5",221,221,2.53,27.27,86.0,-999.0,97.56,1.51,63.508788
2025-09-04,"Karnaphuli Hydro PP Unit-1,2,3,4,5",220,222,20.69,26.97,86.21,-999.0,97.65,1.28,52.97478144000001
2025-09-05,"Karnaphuli Hydro PP Unit-1,2,3,4,5",219,222,6.59,27.08,85.32,-999.0,97.69,1.16,51.12556624
2025-09-06,"Karnaphuli Hydro PP Unit-1,2,3,4,5",220,221,46.01,27.47,88.87,-999.0,97.72,1.12,37.47408671999999
2025-09-07,"Karnaphuli Hydro PP Unit-1,2,3,4,5",221,220,1.22,27.19,88.6,-999.0,97.65,1.27,43.48322520000004
2025-09-08,"Karnaphuli Hydro PP Unit-1,2,3,4,5",220,222,14.01,27.43,87.04,-999.0,97.65,1.25,48.693959999999976
2025-09-09,"Karnaphuli Hydro PP Unit-1,2,3,4,5",172,222,5.11,27.13,90.57,-999.0,97.67,1.32,37.37765328000002
2025-09-10,"Karnaphuli Hydro PP Unit-1,2,3,4,5",222,222,13.85,26.44,92.87,-999.0,97.64,1.34,28.623427779999965
2025-09-11,"Karnaphuli Hydro PP Unit-1,2,3,4,5",220,218,37.32,26.04,92.27,-999.0,97.7,1.12,25.90267344000001
2025-09-12,"Karnaphuli Hydro PP Unit-1,2,3,4,5",220,220,20.84,25.97,92.05,-999.0,97.82,1.26,29.962850400000008
2025-09-13,"Karnaphuli Hydro PP Unit-1,2,3,4,5",218,220,52.19,26.16,92.49,-999.0,97.87,1.4,31.46945340000002
2025-09-14,"Karnaphuli Hydro PP Unit-1,2,3,4,5",219,219,30.57,25.03,95.31,-999.0,97.9,1.3,18.18003459999997
2025-09-15,"Karnaphuli Hydro PP Unit-1,2,3,4,5",126,219,8.84,25.16,92.64,-999.0,97.87,1.45,31.8356432
2025-09-16,"Karnaphuli Hydro PP Unit-1,2,3,4,5",219,221,8.98,25.67,87.6,-999.0,97.92,1.08,40.01797440000004
2025-09-17,"Karnaphuli Hydro PP Unit-1,2,3,4,5",220,221,0.0,26.81,83.77,-999.0,97.83,0.95,46.2493326
2025-09-18,"Karnaphuli Hydro PP Unit-1,2,3,4,5",219,220,0.21,26.75,84.62,-999.0,97.74,0.77,35.515957399999984
2025-09-19,"Karnaphuli Hydro PP Unit-1,2,3,4,5",202,222,14.9,27.73,83.97,-999.0,97.63,0.79,38.10254056
2025-09-20,"Karnaphuli Hydro PP Unit-1,2,3,4,5",220,222,2.55,28.22,86.95,-999.0,97.45,1.09,42.86837564999999
